sample_id,catalog_content,category,price,image_link,local_path
263361,"Item Name: L'Oréal Paris True Match Loose Powder Mineral Foundation, Soft Ivory, 0.35 oz.
Bullet Point 1: Skin Improving Mineral Foundation
Bullet Point 2: Controls Shine and Reduces Appearance of Pores
Bullet Point 3: Gentle foundation for Sensitive Skin
Bullet Point 4: 100 percent preservative, talc and fragrance free
Value: 0.35
Unit: Ounce
",mineralfoundation,32.235,https://m.media-amazon.com/images/I/51ohLAVrqjL.jpg,assets/mineralfoundation/263361.jpg
94638,"Item Name: Heinz Single Serve Ketchup (1500 ct Casepack)
Bullet Point 1: America's Favorite Ketchup is a perfect compliment for French fries, hot dogs, hamburgers and so much more!
Bullet Point 2: Comes from fresh vine-ripened tomatoes and a special blend of spices, creating the signature Heinz flavor
Bullet Point 3: Easy, convenient single serve ketchup packets for on-the-go condiment use
Bullet Point 4: Heinz Ketchup is a certified kosher product
Bullet Point 5: Buy in bulk for a great value product in convenient packaging
Bullet Point 6: Only the firmest, juiciest, freshest tomatoes make it into our bottle
Bullet Point 7: Every tomato in every bottle comes from Heinz seeds and is grown by farmers we know and trust
Bullet Point 8: Delicious condiment that is perfect for fries and other favorite foods
Bullet Point 9: Add some flavor to your recipes and sauces
Bullet Point 10: Gluten free and kosher pareve
Value: 1500.0
Unit: Count
",ketchuppackets,30.435,https://m.media-amazon.com/images/I/81uve167fEL.jpg,assets/ketchuppackets/94638.jpg
255696,"Item Name: Jack Link's Beef Jerky, Teriyaki, Multipack Bags – Flavorful Meat Snacks for Lunches, Ready to Eat Protein Snacks, Individual Packs - 7g of Protein, Made with 100% Beef – 0.625 oz (Pack of 5)
Bullet Point 1: CONTAINS 7g OF PROTEIN: Protein is an essential part of a balanced diet and Jack Link's Teriyaki Beef Jerky is a delicious way to get more. With 7g of protein and 50 calories per serving, it's a perfect protein snack for hunting season
Bullet Point 2: 5 COUNT BEEF JERKY SNACK PACK: This pack contains 5, 0.625 oz. single-serving bags so you always have a tasty meat snack on hand. Pack in lunches, bring to work, or take hunting to help power through anything the day might throw your way
Bullet Point 3: MADE WITH 100% BEEF: Our Jack Link's Teriyaki Beef Jerky is made of lean cuts of 100% beef. The taste is so great that it makes a great jerky gift for men or women alike! Kids and teens can stay fueled up at school too with great tasting Jack Link's
Bullet Point 4: FULL ON FLAVOR: We (arguably) didn't invent jerky, we just created the flavor that put it on the map. Our Teriyaki Beef Jerky is marinated with a blend of soy, garlic, ginger and brown sugar and slow cooked over hardwood smoke for a sweet and mild flavor
Bullet Point 5: LUNCHBOX READY: Ready to eat snack packs require no refrigeration and are a great way to get protein in your kids' lunch (or yours). The perfect school snacks you can buy in bulk. No leftovers. In fact, we wouldn't be surprised if they ask for two bags
Value: 3.125
Unit: Ounce
",beefjerky,6.74,https://m.media-amazon.com/images/I/81y+SXXhlSL.jpg,assets/beefjerky/255696.jpg
39667,"Item Name: Iberia World Foods Beans, Red, Small, W/S, 15.50-Ounce (Pack of 24)
Product Description: Iberia World Foods Beans, Red, Small, W/S, 15.50-Ounce (Pack of 24)
Value: 372.0
Unit: Ounce
",beansiberiasmallpack,1.28,https://m.media-amazon.com/images/I/318eYpgdPwL.jpg,assets/beansiberiasmallpack/39667.jpg
193026,"Item Name: RW Knudsen, Juice Apple Organic Organic, 32 Fl Oz
Value: 32.0
Unit: Fl Oz
",applejuice,6.69,https://m.media-amazon.com/images/I/81j4mQ75WCL.jpg,assets/applejuice/193026.jpg
214226,"Item Name: Black Forest Gummy Bears Candy, Made with Real Fruit Juice, 3oz Pouch
Bullet Point 1: REAL JUICY & REAL GOOD: This 3oz pack of gummy bears includes 6 deliciously fruity flavors: cherry, lemon, pineapple, orange, apple and strawberry
Bullet Point 2: NOT YOUR AVERAGE GUMMY BEAR: These classic gummy bears deliver mouthwatering fruity flavor and soft, juicy texture
Bullet Point 3: MADE WITH REAL FRUIT JUICE: These classic gummy bear packs are made with real fruit juice
Bullet Point 4: SCHOOL LUNCHBOX SNACK: Black Forest Gummy Bears are delicious fruit-flavored gummies that are great for sharing at school, they’re an ideal back-to-school lunchbox snack
Bullet Point 5: GET THE GUMMY FUN: Bite into the classic, juicy treat you know & love with Black Forest gummies, choose between gummy bears or gummy worms for a fun, fruit-flavored treat
Bullet Point 6: FRUITY GOODNESS: Indulge in premium fruity treats with Black Forest products, black Forest Gummy Bears are inspired by real fruit juice and made with colors and flavors from real sources
Value: 3.0
Unit: Ounce
",gummy_bears,2.5,https://m.media-amazon.com/images/I/71ZohCNTRJL.jpg,assets/gummy_bears/214226.jpg
136274,"Item Name: Johnson's Baby Oil with Shea & Cocoa Butter, 20 Fl. Oz
Bullet Point 1: 20-fluid ounce bottle of baby oil
Bullet Point 2: Helps moisturizes and protect skin
Bullet Point 3: Formulated for babies' delicate skin and great for your rough patches
Bullet Point 4: Pure mineral oil with shea and cocoa butters
Bullet Point 5: Great for baby massage and parent/baby bonding
Value: 20.0
Unit: Fl Oz
",babyoil,5.88,https://m.media-amazon.com/images/I/31oMSFi3dGL.jpg,assets/babyoil/136274.jpg
134898,"Item Name: Alpina, Alpina Smoothie, 6.7 Ounce
Bullet Point 1: Alpina Avena Original Oatmeal Smoothie 6.7 Oz ( 200 ml )
Bullet Point 2: 18 Packs of 6.7 Oz each one.
Product Description: Juice Smoothie Drinks
Value: 120.6
Unit: Fl Oz
",oatmealsmoothies,5.0,https://m.media-amazon.com/images/I/91BeUPeaMgL.jpg,assets/oatmealsmoothies/134898.jpg
3550,"Item Name: Tofurky - Italian Sausage, 14 Ounce -- 5 per case.
Value: 14.0
Unit: Ounce
",tofu_sausages,58.53,https://m.media-amazon.com/images/I/61P+6+Rd-xL.jpg,assets/tofu_sausages/3550.jpg
280705,"Item Name: Bread Crumbs, Italian Style, 24oz
Product Description: Gia Russa, Italian food specialist since 1948.
Value: 46752.0
Unit: Ounce
",breadcrumbs,7.55,https://m.media-amazon.com/images/I/411IsK-Ep2L.jpg,assets/breadcrumbs/280705.jpg
245291,"Item Name: Organic Positively Tea Company, Mango Green, Green Tea, Loose Leaf, 16 Ounce
Bullet Point 1: This new blend is a deliciously sweet combination of organic Chinese Sencha, organic mango flavor, and organic calendula petals. Try it hot and iced, this bright brew is our new go-to for a tangy pick-me-up!
Bullet Point 2: Caffeine content : Medium Caffeine
Bullet Point 3: Container.type : Bag
Value: 16.0
Unit: Ounce
",greentea,21.95,https://m.media-amazon.com/images/I/71EZMWR4KnL.jpg,assets/greentea/245291.jpg
21859,"Item Name: KOS Organic Plant Based Protein Powder, Chocolate Peanut Butter - Delicious Vegan Protein Powder - Keto Friendly, Gluten Free, Dairy Free & Soy Free - 15 Servings
Bullet Point 1: Amazing Flavor: Infused with organic Peruvian cacao, Sea salt, organic coconut milk, a dash of stevia & monk fruit, our award-winning protein blend is simply delicious! Add 2 scoops to cold water for tasty shakes or mix into smoothies & snacks.
Bullet Point 2: Weight Management Support: The soluble fiber in plant protein gives you that “full” feeling for a longer period of time. You eat less but not at the expense of calories. Still packed with 20g protein per serving and 12 Vitamins & Minerals.
Bullet Point 3: Complete Protein: Our USDA Organic vegan protein powder has a 5 protein blend of Pea, Flax Seed, Quinoa, Pumpkin Seed & Chia Seed + essential vitamins & minerals. Healthier than whey protein powder for both your body and the environment.
Bullet Point 4: Digestion Support: Enhanced with powerful digestion support by Digestive Enzymes, a proprietary digestive enzyme blend. Digestive Enzymes aid digestion & help the body maximize absorption by embracing & capitalizing on its ingested nutrients.
Bullet Point 5: Responsibly Sourced: Nearly every ingredient is certified organic and free of gluten, dairy, soy, hormones, artificial sweeteners, colors, and GMOs. Made with USDA and CCOF certified ingredients.
Value: 20.6
Unit: Ounce
",organic_protein_powder,30.995,https://m.media-amazon.com/images/I/81m4NJCBblL.jpg,assets/organic_protein_powder/21859.jpg
17314,"Item Name: Protein Hot Chocolate, Keto Hot Chocolate Mix, Low Carb Hot Cocoa, 15g Protein, 4g Net Carbs, Low in Sugar, Instant Hot Coco, 7 Individual Macro-Controlled Packages (Classic, 3 Pack)
Bullet Point 1: CLASSIC HOT COCO TASTE WITH HEALTH BENEFITS: Our Protein Hot Chocolate is packed with 15g of protein! Very low in sugar and only 2g NET CARBS! Amazing nostalgic and comforting taste and texture without the guilt.
Bullet Point 2: PERFECTLY PORTION OUT PACKAGES: Each box contains 7 individually portioned out packages. Easy to control your macros and convenient to store and/or travel with.
Bullet Point 3: QUICK AND EASY TO MAKE: Enjoy a hot cup of chocolate cocoa in minutes! Simply add contents to a mug and add hot water or warm unsweetened almond milk. Get creative and add to your coffee, protein shake, or baked goods for a chocolaty protein boost! Easy to mix, won't clump!
Bullet Point 4: HIGH PROTEIN AND LOW CARB/SUGAR: One serving contains 15g of protein and 2g net carbs. Protein Hot Cocoa also does not contain gluten.
Bullet Point 5: LOOKING FOR MORE PROTEIN?? Search for other Wholesome Provision products. We offer High Protein Chips, Cereal, Keto Sweeteners, Keto Chocolate Chips, and so much more!
Product Description: Round out your day with this classic comforting warm drink. Our hot chocolate is low carb, sweet, and creamy. Enjoy the nostalgic taste that's packed with 15g of protein per serving. Easy to mix and won't clump! Enjoy with hot water, warm unsweetened milk, or mix into your morning coffee for a protein and flavor boost!
Value: 1.0
Unit: Count
",protein_hot_cocoa,42.95,https://m.media-amazon.com/images/I/71wrJVS3MjL.jpg,assets/protein_hot_cocoa/17314.jpg
231191,"Item Name: Starbucks By Nespresso Single Origin Columbia Coffee Pods, Medium, 8 Coffee Pods
Bullet Point 1: Capsules Are Developed With And Work Perfectly With The Vertuo System. 100% Arabica Coffee, Smooth And Balanced With Toasted Walnut & Herbs Notes. Medium Roast, Kosher, Imported From Canada
Bullet Point 2: Capsules Are Developed With And Work Perfectly With The Vertuo System. 100% Arabica Coffee, Smooth And Balanced With Toasted Walnut & Herbs Notes. Medium Roast, Kosher, Imported From Canada
Bullet Point 3: Capsules Are Developed With Nespresso And Work Perfectly With The Vertuo System. 100% Arabica Coffee, Smooth And Balanced With Toasted Walnut & Herbs Notes. Medium Roast, Kosher, Imported From Canada
Bullet Point 4: Capsules Are Developed With And Work Perfectly With The Vertuo System. 100% Arabica Coffee, Smooth And Balanced With Toasted Walnut & Herbs Notes. Medium Roast, Kosher, Imported From Canada
Bullet Point 5: Smooth ; Balanced
Product Description: Single Origin Colombia Medium Roast Coffee Capsules For Vertuo, 8 Count, 100G/3.5 Oz. Box Enjoy The Authentic Café Taste Of Coffee At Home Like Never Before On Vertuo Machines. Made With The Finest Quality Coffee That You Know And Love, Capsules Are Developed With To Work Perfectly With The Vertuo System By Capsules Are Made From Aluminum And Fully Recyclable Through The Recycling Program Each Cup Of Single-Origin Colombia Medium Roast Coffee Is Balanced And Nutty, Made With 100% Arabica Coffee Beans, And Perfect For Every Day. This Medium-Roast Coffee Has A Profile Level Intensity Of 7 With Balanced And Nutty Notes And Is Crafted With 100% Colombian Coffee Beans Each Capsule For Vertuo Machines Easily Brews A 230 Ml Mug Enjoy The High-Quality Coffee That You Know And Love With This Box Of 8 Coffee Capsules Capsules Are Developed With And Work Perfectly With The Vertuo System. 100% Arabica Coffee, Smooth And Balanced With Toasted Walnut & Herbs Notes. Medium Roast, Kosher, Imported From Canada. Capsules Are Developed With And Work Perfectly With The Vertuo System. 100% Arabica Coffee, Smooth And Balanced With Toasted Walnut & Herbs Notes. Medium Roast, Kosher, Imported From Canada. Capsules Are Developed With And Work Perfectly With The Vertuo System. 100% Arabica Coffee, Smooth And Balanced With Toasted Walnut & Herbs Notes. Medium Roast, Kosher, Imported From Canada. Capsules Are Developed With And Work Perfectly With The Vertuo System. 100% Arabica Coffee, Smooth And Balanced With Toasted Walnut & Herbs Notes. Medium Roast, Kosher, Imported From Canada. Smooth ; Balanced
Value: nan
Unit: None
",coffeecapsules,12.17,https://m.media-amazon.com/images/I/41JwYLWvsrL.jpg,assets/coffeecapsules/231191.jpg
17029,"Item Name: Big Green Organic Food- Organic Millet Capellini, Gluten-Free, Lectin-Free, Non-GMO, Vegan, Wheat and Rice Alternative, 8.8oz (1)
Bullet Point 1: [LECTIN FREE & GLUTEN FREE]: Big Green Organic Food brings to you organic millet capellini for a lectin-free and gluten-free diet. You can finally enjoy eating pasta again with our organic millet capellini. Take care of your guts starting with Big Green Organic Food. We use 100% organic foxtail millet flour to produce our millet capellini.
Bullet Point 2: [CAREFULLY SELECTED ORGANIC MILLET]: We use foxtail millet variety, great source of protein and excellent to add for dietary variety.
Bullet Point 3: [HEALTHIER ALTERNATIVE TO OTHER GRAINS]: Millet aids in building our immunity to diseases. Millet provides more essential amino acids than most other cereals.
Bullet Point 4: [HIGH FIBER, AIDS DIGESTION]: Millets are high in dietary fiber and is a prebiotic, supporting the good bacteria in our digestive system. Try our organic millet capellini to have a happy gut feeling!
Bullet Point 5: [SATISFACTION GURANTEED]: We love to hear from you. Please reach out to us if you have any feedback on our organic millet capellini.
Product Description: Single Ingredient Organic Millet Capellini by Big Green Organic Food.
Value: 8.8
Unit: Ounce
",millet_pasta,5.99,https://m.media-amazon.com/images/I/71+EZRcFN3L.jpg,assets/millet_pasta/17029.jpg
130340,"Item Name: Snak Club Spicy Party Snack Mix, 6.75 Ounce (Pack of 6)
Bullet Point 1: Spicy Snack Mix: Featuring a blend of crunchy rice crackers, hot and spicy peanuts, Cajun sesame sticks, pretzels, toasted corn and dried green peas, this party mix has 7g of protein and 2g of fiber per serving
Bullet Point 2: Spicy Snack Mix: Featuring a blend of crunchy rice crackers, hot and spicy peanuts, Cajun sesame sticks, pretzels, toasted corn and dried green peas, this party mix has 7g of protein and 2g of fiber per serving
Bullet Point 3: Freshness Sealed: Crafted in California and packed with protein and fiber in every serving, this mix comes in a resealable bag to maintain freshness and prevent spillage for easy snacking on the go
Bullet Point 4: Healthy and Flavorful: From raw, roasted and seasoned nut mixes to trail mixes packed with protein, antioxidants, chocolate and dried fruit to sweet and spicy party mixes, we've got the perfect treat for you
Bullet Point 5: Snacking for Every Occasion: With package sizes that range from 2-ounce Grab ‘n Run individual packs to 24-ounce Party Size bags, our products are perfect for a party, a hiking trip or just a quick treat or snack
Bullet Point 6: Snak Club Selections: We offer over 100 options of traditional nuts, unique seasoned nuts, traditional trail mixes, innovative snack mixes, dried fruit and candy to fulfill all of your snacking needs
Value: 40.5
Unit: Ounce
",snackmixes,21.525,https://m.media-amazon.com/images/I/51ObMSx8c9L.jpg,assets/snackmixes/130340.jpg
82932,"Item Name: La Panzanella Original Mini Croccantini, 6-Ounce Packages (Pack of 3)
Value: 3.0
Unit: Count
",crackers,21.77,https://m.media-amazon.com/images/I/613958Gv78L.jpg,assets/crackers/82932.jpg
34652,"Item Name: Doves Farm Self Raising White Flour | All Purpose Flour | for Cakes, Muffins & Pancakes Baking | Imported from UK | Baking Foods | 35.27 Oz (1kg)
Bullet Point 1: Premium self-raising flour: Experience the quality of Doves Farm Self-Raising White Flour 1kg, crafted with premium ingredients for exceptional baking results
Bullet Point 2: Light and fluffy texture: Achieve perfectly light and fluffy baked goods with this self-raising flour, ensuring a delightful texture every time
Bullet Point 3: Versatile for various recipes: From cakes to muffins and pancakes, this versatile flour is Ideal for a wide range of recipes, offering consistent and outstanding performance
Bullet Point 4: Convenient 1kg Packaging: Packaged in a convenient 1kg size, this flour is easy to handle, store, and measure, making your baking experience hassle-free
Bullet Point 5: Nutrient-rich and delicious: Enjoy the goodness of a nutrient-rich flour blend while indulging in delicious treats
Bullet Point 6: Elevate your baking: Take your baking to new heights with the Doves Farm Self-Raising White Flour 1kg, ensuring exceptional taste and texture in all your creations
Product Description: Introducing the Doves Farm Self-Raising White Flour 1kg, a premium blend designed to elevate your baking to new heights. Crafted with utmost care and using high-quality ingredients. Experience the joy of light and fluffy textures in your baked goods with this exceptional self-raising flour. From delectable cakes to mouthwatering muffins and fluffy pancakes, this versatile flour ensures consistent and outstanding results in every recipe. Convenience meets quality with the 1kg packaging of this flour. It's easy to handle, store, and measure, making your baking process seamless and stress-free. Say goodbye to the hassle of finding the right amount of flour for your recipes. Not only does the Doves Farm Self-Raising White Flour 1kg deliver on taste and texture, but it also provides a nutrient-rich option for your baking endeavors. Indulge in your favorite treats while nourishing your body with the goodness of carefully selected ingredients. Elevate your baking to new heights with the Doves Farm Self-Raising White Flour 1kg. Whether you're a baking enthusiast or someone looking for a delicious alternative, this flour blend ensures exceptional results every time. Discover the joy of baking and experience the satisfaction of creating delicious treats with ease. Order your Doves Farm Self-Raising White Flour 1kg today and elevate your baking experience
Value: 35.27
Unit: Ounce
",bakingflour,13.79,https://m.media-amazon.com/images/I/51MrhebAygL.jpg,assets/bakingflour/34652.jpg
225513,"Item Name: Kellogg's Rice Krispies Cold Breakfast Cereal, 8 Vitamins and Minerals, Rice Krispies Treats, Large Size, Original, 12oz Box (1 Box) (Pack of 3)
Bullet Point 1: The below information is per pack only
Bullet Point 2: A classic, family-favorite cereal, perfect for breakfast and treat-making; Enjoy with your favorite milk or as part of The Original Treats recipe
Bullet Point 3: A crisp way to start your day, Rice Krispies brings the classic crunch of puffed, oven-toasted rice cereal in every bite
Bullet Point 4: A healthy, fat-free cereal; Good source of 8 vitamins and minerals in every serving; Kosher Pareve
Bullet Point 5: Create homemade Rice Krispies Treats using butter, marshmallows and Rice Krispies cereal; Enjoy as dessert or a lunch box snack
Bullet Point 6: Includes one, 12-ounce box of ready-to-eat Kellogg's Rice Krispies cereal; Packaged for freshness and great taste
Value: 36.0
Unit: Ounce
",cereals,4.9350000000000005,https://m.media-amazon.com/images/I/81CfaM3j-lL.jpg,assets/cereals/225513.jpg
171425,"Item Name: Domino White Sugar Pure Cane Sugar Quick Dissolve Superfine (2 Pack)
Value: 2.0
Unit: Count
",sugar,19.225,https://m.media-amazon.com/images/I/81inkyM53LL.jpg,assets/sugar/171425.jpg
156446,"Item Name: English Tea Store Loose Leaf, Chocolate Orange Flavored Black Tea - 4oz, 4 Ounce
Bullet Point 1: Grown in Sri Lanka
Bullet Point 2: This decadent chocolate orange tea is created using natural flavors, along with luxury black tea and natural dried orange.
Bullet Point 3: For the best brew, we recommend our chocolate orange tea steep in water that has been brought to a rolling boil for 2-5 minutes
Bullet Point 4: Item Package Weight: 0.3 pounds
Value: 4.0
Unit: ounce
",chocolatetea,8.53,https://m.media-amazon.com/images/I/81W3ElJmleL.jpg,assets/chocolatetea/156446.jpg
273107,"Item Name: Rummo Italian Pasta Linguine No.13, Always Al Dente (16 ounces)
Bullet Point 1: Kosher
Bullet Point 2: One 1 Lb. Pack Of Lenta Lavorazione Linguine No. 13 Pasta
Bullet Point 3: Product Of Italy
Bullet Point 4: Slowly Crafted
Value: 16.0
Unit: Ounce
",italianpasta,6.99,https://m.media-amazon.com/images/I/615Ev4mZHOL.jpg,assets/italianpasta/273107.jpg
99834,"Item Name: Dream Rice Drink-Vanilla Enriched-64 Ounces
Bullet Point: Dream Rice Drink-Vanilla Enriched-64 Ounces
Value: 64.0
Unit: Fl Oz
",ricedrink,6.140000000000001,https://m.media-amazon.com/images/I/51d0YHkcdHL.jpg,assets/ricedrink/99834.jpg
172242,"Item Name: Crystal Hot Sce
Value: 6.0
Unit: Count
",crystalhotsauces,3.49,https://m.media-amazon.com/images/I/51IprO3uFFL.jpg,assets/crystalhotsauces/172242.jpg
1831,"Item Name: Pomegranate Grape White Tea (25 tea bags, ZIN: 540833)
Bullet Point 1: Our Pomegranate Grape White Tea is a mouth-watering flavored White tea with Pomegranate Peel, Raisins (Golden) and Raspberries (Red) that you can enjoy all year round! The aroma and Pomegranate Grape flavor is a delight! - Ingredients: White tea, Pomegranate Peel, Raisins (Golden), Raspberries (Red) and Natural Pomegranate Grape Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 25 tea bags
Bullet Point 5: White Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Pomegranate Grape White Tea is a mouth-watering flavored White tea with Pomegranate Peel, Raisins (Golden) and Raspberries (Red) that you can enjoy all year round! The aroma and Pomegranate Grape flavor is a delight! - Ingredients: White tea, Pomegranate Peel, Raisins (Golden), Raspberries (Red) and Natural Pomegranate Grape Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the marke
Value: 25.0
Unit: Count
",tea,26.09,https://m.media-amazon.com/images/I/81YEyHqoCBL.jpg,assets/tea/1831.jpg
195040,"Item Name: Better Life Natural Plant Based 4X Concentrated Laundry Detergent With Pump Unscented 64 Ounces Sulfate Free & Color Safe 2423
Bullet Point 1: Laundry Detergent Liquid
Bullet Point 2: Unscented
Bullet Point 3: Better Life
Value: 64.0
Unit: oz
",laundry_detergent,29.99,https://m.media-amazon.com/images/I/41jPkleRCsL.jpg,assets/laundry_detergent/195040.jpg
200663,"Item Name: NY Spice Shop Chaste Tree Berries Whole - 8 Ounce Natural Spice Vitex Agnus Castus Monk’s Pepper Seasoning For Flavoring Soups, Roasts And Tea
Bullet Point 1: 🌿DELICIOUS FLAVOR BOOST FOR YOUR DISHES - NY Spice Shop's Chaste Tree Berries (Monk's Pepper) isn't just any spice; it's a special ingredient that turns your ordinary meals into extraordinary culinary delights. Experience the joy of a unique and exciting flavor that elevates your favorite dishes.
Bullet Point 2: 🌿ENCHANTING AROMA TO ENHANCE YOUR KITCHEN - When you open the Monk's Pepper seasoning, a delightful fragrance fills your kitchen. This spice not only adds flavor but also brings a natural and wonderful aroma, making your cooking experience even more enjoyable.
Bullet Point 3: 🌿VERSATILE CULINARY COMPANION FOR ALL OCCASIONS - Whether you're crafting comforting soups, hearty roasts, or any other dish, Chaste Tree Berries Whole natural Spice is your go-to spice. Its versatility effortlessly enriches the taste and depth of a wide range of recipes, making it an essential in every kitchen.
Bullet Point 4: 🌿FRESHNESS THAT LASTS, EASY TO STORE - The Monk's Pepper comes in packaging designed to keep it fresh for an extended period. With this convenient storage solution, you can ensure the spice remains flavorful and ready to enhance your meals whenever you feel like cooking up something delicious.
Bullet Point 5: 🌿UNLOCK THE MAGIC OF CULINARY EXCELLENCE - Consider Chaste Tree Berries Whole as your secret culinary weapon. It's not just a spice; it's a special cooking trick that brings an extra layer of richness and warmth to your dishes, making each meal a memorable experience.
Product Description: <b>Experience a culinary journey like never before with NY Spice Shop's Chaste Tree Berries Whole (Monk's Pepper), a hidden gem in the world of spices.</b><br><br> Elevating your dishes to new heights, this unique spice is more than just a flavor enhancer—it's a culinary wizard that adds a touch of magic to your everyday meals.<br><br> <li>As you open the packaging, the enchanting aroma of Monk's Pepper fills your kitchen, setting the stage for a delightful cooking experience. This spice isn't just about taste; it brings a natural and wonderful fragrance, turning your cooking routine into a sensory adventure.<br><br> <li>Versatility is the key with Chaste Tree Berries Whole. From comforting soups to hearty roasts, it effortlessly weaves its way into a myriad of recipes, adding a distinct flavor that transforms the ordinary into the extraordinary. This spice is your reliable companion, consistently delivering a rich and delightful taste to every dish it graces.<br><br> <li>What sets Monk's Pepper apart is its longevity. Packaged for freshness, this spice stays flavorful for an extended period, making it a convenient addition to your pantry. Enjoy the ease of using it whenever you please, knowing it's always ready to infuse your meals with its unique charm.<br><br> Consider Chaste Tree Berries Whole (Monk's Pepper) as your culinary secret weapon. It's not just an ingredient; it's a special touch that brings an extra layer of richness and warmth to your dishes, creating a dining experience that lingers in your memory.<br><br> <b>NY Spice Shop's Monk's Pepper is more than a spice—it's the key to unlocking a world of culinary excellence.</b>
Value: 8.0
Unit: Ounce
",spices,12.99,https://m.media-amazon.com/images/I/711KwrWVY5L.jpg,assets/spices/200663.jpg
178981,"Item Name: 25OZ Cher SnoKon Syrup
Bullet Point 1: Cherry - 25-oz. Sno-Treat Sno-Kone Flavors 12 CT
Bullet Point 2: Comes in convenient size
Bullet Point 3: Includes 12 - 25 oz bottles
Product Description: TEE BRASS IPT 1X1X3/4
Value: 12.0
Unit: Count
",cherrysyrups,65.32,https://m.media-amazon.com/images/I/31iwQGka2KL.jpg,assets/cherrysyrups/178981.jpg
235609,"Item Name: Arctic Farms Freeze Dried Ice Cream that Does Not Melt (Tiramisu)
Bullet Point 1: Freeze Dried Ice Cream Bits.
Bullet Point 2: Flavor: Tiramisu.
Bullet Point 3: Net Weight: 1oz.
Bullet Point 4: Made in USA.
Bullet Point 5: Satisfaction guaranteed!
Product Description: Freeze Dried Ice Cream. Does not melt. Ready to eat.
Value: 1.0
Unit: Ounce
",freeze_dried_ice_cream,46.97,https://m.media-amazon.com/images/I/81OKsDHD8ZL.jpg,assets/freeze_dried_ice_cream/235609.jpg
220733,"Item Name: NESCAFÉ Dolce Gusto Starbucks White Mocha Coffee Pods x12 (Pack of 1)
Bullet Point 1: STARBUCKS White Mocha Coffee Pods by NESCAFÉ Dolce Gusto is made with roast and ground coffee and whole milk powder with flavour white chocolate type and sugar.
Bullet Point 2: Inspired by the classic Starbucks White Mocha, this rich beverage is for you to prepare at home using the same high-quality 100% arabica beans as our coffee shops.
Bullet Point 3: Committed to 100% Ethical Coffee Sourcing in partnership with Conservation International
Bullet Point 4: This box contains 12 pods designed for NESCAFE Dolce Gusto pod coffee machines for you to prepare mugs of Starbucks White Mocha
Bullet Point 5: All of the NESCAFE Dolce Gusto pods are fully recyclable via Podback
Product Description: NESCAFÉ Dolce Gusto Starbucks White Mocha Coffee Pods x12 (Pack of 1)
Value: 12.0
Unit: Count
",starbuckscoffee,14.99,https://m.media-amazon.com/images/I/71KkT0cAQzL.jpg,assets/starbuckscoffee/220733.jpg
32297,"Item Name: HERSHEY'S Kisses Candy, Cookies 'n' Creme, 10.5 Ounce
Bullet Point 1: Perfect for snacking, celebration décor, and party favors
Bullet Point 2: White crème candies with chocolate cookie bits
Bullet Point 3: Individually wrapped in bright blue foils
Bullet Point 4: A kosher chocolate candy
Bullet Point 5: Includes 1 bag of Kisses Cookies 'n' Crème Candy (10.5-Ounce bag)
Value: 10.5
Unit: ounce
",candiescookiescreme,16.99,https://m.media-amazon.com/images/I/61AkCtP8G7L.jpg,assets/candiescookiescreme/32297.jpg
